"stimulus","MOS","sd","freq","CI"
"bread_BakedUV_simpL5_qp7_qt6_decompJPEG_2048x2048_Q50",1.55813953488372,0.76539207448568,43,0.228773546321826
"bread_BakedUV_simpL5_qp8_qt10_decompJPEG_512x512_Q10",2.81818181818182,0.946787156472738,44,0.279757727205512
"bread_BakedUV_simpL5_qp8_qt10_decompJPEG_712x712_Q25",3.3953488372093,1.0033167586921,43,0.299888567730925
"bread_BakedUV_simpL5_qp8_qt6_decompJPEG_2048x2048_Q50",2.04651162790698,0.843842920727295,43,0.252222284432556
"bread_BakedUV_simpL5_qp8_qt9_decompJPEG_712x712_Q25",3.6046511627907,0.929401622236201,43,0.277795540565415
"bread_BakedUV_simpL5_qp9_qt8_decompJPEG_512x512_Q75",3.27272727272727,0.924187546748214,44,0.273079969264837
"bread_BakedUV_simpL6_qp11_qt10_decompJPEG_712x712_Q25",3.29268292682927,1.00607908334843,41,0.307961384199771
"bread_BakedUV_simpL6_qp11_qt6_decompJPEG_2048x2048_Q90",1.84090909090909,0.80530744723155,44,0.237953144589006
"bread_BakedUV_simpL7_qp10_qt7_decompJPEG_2048x2048_Q50",3.11111111111111,1.07073089357908,45,0.312845669650516
"bread_BakedUV_simpL7_qp10_qt9_decompJPEG_1024x1024_Q50",3.11111111111111,1.07073089357908,45,0.312845669650516
"bread_BakedUV_simpL7_qp10_qt9_decompJPEG_712x712_Q50",3.02380952380952,0.896826253344299,42,0.271231258640955
"bread_BakedUV_simpL7_qp11_qt10_decompJPEG_712x712_Q50",3.16666666666667,0.960606177183073,42,0.290520512221909
"bread_BakedUV_simpL7_qp7_qt7_decompJPEG_1440x1440_Q90",2.57142857142857,0.859462598481256,42,0.259931197901053
"bread_BakedUV_simpL7_qp7_qt7_decompJPEG_2048x2048_Q50",2.88636363636364,1.0829741367976,44,0.319998408366213
"bread_BakedUV_simpL7_qp7_qt7_decompJPEG_2048x2048_Q75",2.54761904761905,0.861150137114736,42,0.260441567915152
"bread_BakedUV_simpL7_qp7_qt7_decompJPEG_2048x2048_Q90",2.37209302325581,1.09159681668108,43,0.326275229690034
"bread_BakedUV_simpL7_qp8_qt8_decompJPEG_2048x2048_Q90",2.71428571428571,0.91826225824265,42,0.277714247477569
"bread_BakedUV_simpL7_qp9_qt7_decompJPEG_1024x1024_Q50",2.51111111111111,0.869226987360353,45,0.253970349197706
"bread_BakedUV_simpL7_qp9_qt7_decompJPEG_1440x1440_Q75",2.9047619047619,0.820752890815286,42,0.248224044265985
"bread_BakedUV_simpL7_qp9_qt7_decompJPEG_1440x1440_Q90",2.88372093023256,0.851030253101705,43,0.254370557939297
"bread_BakedUV_simpL8_qp10_qt7_decompJPEG_1440x1440_Q50",2.84090909090909,1.16025622306939,44,0.342833805594922
"bread_BakedUV_simpL8_qp11_qt7_decompJPEG_2048x2048_Q50",2.875,0.965759963806902,40,0.299292113545896
"bread_BakedUV_simpL8_qp7_qt10_decompJPEG_712x712_Q10",1.92857142857143,0.921103716065205,42,0.278573602540729
"bread_BakedUV_simpL8_qp9_qt10_decompJPEG_1440x1440_Q75",2.975,1.12061109702217,40,0.347280976909299
"bread_BakedUV_simpL8_qp9_qt9_decompJPEG_712x712_Q25",2.65909090909091,0.963114661921651,44,0.284582196764584
"bread_BakedUV_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75",2.29545454545455,0.954293735057271,44,0.281975779435669
"bread_BakedUV_simpL9_qp7_qt9_decompJPEG_2048x2048_Q75",2.27906976744186,0.881707796196537,43,0.263539989607324
"bread_BakedUV_simpL9_qp9_qt7_decompJPEG_2048x2048_Q25",2.4,0.928190961784514,40,0.287649359196494
"bread_BakedUV_simpL9_qp9_qt7_decompJPEG_2048x2048_Q75",2.34883720930233,0.997227607640124,43,0.298068537544192
"bronzeCat_simpL1_qp10_qt10_decompJPEG_1024x1024_Q75",4.48780487804878,0.596739106289851,41,0.182662182546848
"bronzeCat_simpL1_qp10_qt8_decompJPEG_1024x1024_Q10",3.93181818181818,0.789398572147331,44,0.23325237239799
"bronzeCat_simpL1_qp10_qt8_decompJPEG_512x512_Q50",4.09090909090909,0.77213632421435,44,0.228151704084977
"bronzeCat_simpL1_qp10_qt8_decompJPEG_512x512_Q75",4,0.707106781186548,45,0.206602140464334
"bronzeCat_simpL1_qp10_qt8_decompJPEG_512x512_Q90",4.29268292682927,0.813753723156595,41,0.2490904811846
"bronzeCat_simpL1_qp10_qt9_decompJPEG_1440x1440_Q50",4.38636363636364,0.753778361444409,44,0.222727272727273
"bronzeCat_simpL1_qp10_qt9_decompJPEG_2048x2048_Q10",4.02325581395349,0.739638653507922,43,0.221075920956474
"bronzeCat_simpL1_qp10_qt9_decompJPEG_512x512_Q50",4.41463414634146,0.631490687029411,41,0.193299661334367
"bronzeCat_simpL1_qp10_qt9_decompJPEG_512x512_Q90",4.34146341463415,0.656115694735348,41,0.200837390310712
"bronzeCat_simpL1_qp11_qt9_decompJPEG_512x512_Q75",4.5,0.628767713237013,44,0.185788986672274
"bronzeCat_simpL1_qp11_qt9_decompJPEG_712x712_Q90",4.69230769230769,0.520821524832399,39,0.16346045089739
"bronzeCat_simpL10_qp10_qt10_decompJPEG_1024x1024_Q50",2.79545454545455,0.851252031505152,44,0.251528901701798
"bronzeCat_simpL10_qp10_qt10_decompJPEG_1440x1440_Q50",2.71428571428571,0.99475978925946,42,0.300849745065026
"bronzeCat_simpL10_qp10_qt10_decompJPEG_2048x2048_Q90",2.71111111111111,1.10004591272411,45,0.321410918724995
"bronzeCat_simpL10_qp10_qt7_decompJPEG_2048x2048_Q50",2.63636363636364,0.917299096334073,44,0.271044562237341
"bronzeCat_simpL10_qp10_qt8_decompJPEG_2048x2048_Q50",2.97674418604651,1.01156107771775,43,0.302352771585888
"bronzeCat_simpL10_qp11_qt9_decompJPEG_1024x1024_Q25",2.38095238095238,0.935802276186665,42,0.283018955190796
"bronzeCat_simpL10_qp8_qt10_decompJPEG_1440x1440_Q90",2.66666666666667,1.02806155900592,42,0.310921351342855
"bronzeCat_simpL10_qp8_qt10_decompJPEG_2048x2048_Q90",2.74418604651163,0.875405300848153,43,0.261656191408217
"bronzeCat_simpL10_qp8_qt7_decompJPEG_2048x2048_Q90",2.53658536585366,1.09766937134116,41,0.335997223863209
"bronzeCat_simpL10_qp8_qt8_decompJPEG_1024x1024_Q75",2.93333333333333,1.00904995821903,45,0.294823761771419
"bronzeCat_simpL10_qp8_qt8_decompJPEG_1024x1024_Q90",2.73333333333333,0.80903983495589,45,0.236384894148967
"bronzeCat_simpL10_qp8_qt8_decompJPEG_2048x2048_Q25",2.76190476190476,1.12205220976574,42,0.339347373006475
"bronzeCat_simpL10_qp8_qt8_decompJPEG_2048x2048_Q75",2.65789473684211,0.966361685674219,38,0.307258549313726
"bronzeCat_simpL10_qp8_qt8_decompJPEG_2048x2048_Q90",2.8,1.01354463506682,45,0.296137014425977
"bronzeCat_simpL10_qp8_qt9_decompJPEG_2048x2048_Q25",2.74418604651163,1.09311750023704,43,0.32672975774373
"bronzeCat_simpL10_qp9_qt7_decompJPEG_1440x1440_Q25",2.36363636363636,0.942310596375889,44,0.278434988224705
"bronzeCat_simpL10_qp9_qt7_decompJPEG_2048x2048_Q25",2.6,0.955416408075826,40,0.296086612414817
"bronzeCat_simpL10_qp9_qt8_decompJPEG_2048x2048_Q25",2.69767441860465,0.860090906627517,43,0.257078761888869
"bronzeCat_simpL10_qp9_qt9_decompJPEG_1440x1440_Q25",3,0.987096233585649,40,0.305904292054616
"bronzeCat_simpL10_qp9_qt9_decompJPEG_2048x2048_Q25",2.78571428571429,1.15896746067907,42,0.350511820892486
"bronzeCat_simpL2_qp10_qt10_decompJPEG_2048x2048_Q10",4.32558139534884,0.714507163900176,43,0.213564189134875
"bronzeCat_simpL2_qp10_qt7_decompJPEG_2048x2048_Q50",2.7,0.822753351207442,40,0.254973905150492
"bronzeCat_simpL2_qp10_qt8_decompJPEG_512x512_Q50",3.92857142857143,0.866528176194735,42,0.262068072829843
"bronzeCat_simpL2_qp10_qt9_decompJPEG_1024x1024_Q10",3.4,0.810191493666933,40,0.251080945166377
"bronzeCat_simpL2_qp10_qt9_decompJPEG_2048x2048_Q10",4.04545454545455,0.74567108699403,44,0.220331726211286
"bronzeCat_simpL2_qp10_qt9_decompJPEG_512x512_Q90",4.225,0.619656646034204,40,0.192033584135425
"bronzeCat_simpL2_qp11_qt10_decompJPEG_2048x2048_Q10",4.35714285714286,0.576847131604568,42,0.174458511852313
"bronzeCat_simpL2_qp9_qt9_decompJPEG_512x512_Q75",3.14285714285714,0.871539948328877,42,0.263583805959751
"bronzeCat_simpL3_qp10_qt8_decompJPEG_2048x2048_Q50",4.04761904761905,0.730932613502775,42,0.221059287685649
"bronzeCat_simpL3_qp11_qt9_decompJPEG_2048x2048_Q10",4.22727272727273,0.604773121543299,44,0.178699037900191
"bronzeCat_simpL3_qp8_qt7_decompJPEG_1440x1440_Q75",1.5,0.634380819689754,42,0.191858687834461
"bronzeCat_simpL4_qp10_qt7_decompJPEG_2048x2048_Q10",2.5,0.80395364506583,42,0.243143371669869
"bronzeCat_simpL5_qp11_qt9_decompJPEG_2048x2048_Q10",4.37209302325581,0.724511520627239,43,0.216554463326905
"bronzeCat_simpL5_qp9_qt10_decompJPEG_2048x2048_Q50",3.2093023255814,0.98942358243103,43,0.295735936277228
"bronzeCat_simpL6_qp9_qt10_decompJPEG_712x712_Q75",3.29545454545455,0.978359934112458,44,0.289086886830954
"bronzeCat_simpL6_qp9_qt10_decompJPEG_712x712_Q90",3.04651162790698,0.722215123343026,43,0.215868076613498
"bronzeCat_simpL6_qp9_qt9_decompJPEG_2048x2048_Q90",3.45454545454545,0.926472315492593,44,0.273755075287081
"bronzeCat_simpL7_qp9_qt10_decompJPEG_512x512_Q90",3.11627906976744,0.762492851663023,43,0.227906976744186
"bronzeCat_simpL7_qp9_qt8_decompJPEG_1024x1024_Q75",3.30232558139535,0.887341769152333,43,0.265223968336584
"bronzeCat_simpL8_qp10_qt7_decompJPEG_1440x1440_Q50",3.29545454545455,0.878146712712987,44,0.259475772164903
"bronzeCat_simpL8_qp11_qt10_decompJPEG_512x512_Q75",4.22727272727273,0.710834307178654,44,0.21003811557485
"bronzeCat_simpL8_qp9_qt9_decompJPEG_712x712_Q25",3.78048780487805,0.851827304151235,41,0.260744826154707
"bronzeCat_simpL9_qp10_qt7_decompJPEG_1440x1440_Q90",3.30952380952381,0.975007072847273,42,0.294875840851052
"bronzeCat_simpL9_qp11_qt10_decompJPEG_512x512_Q25",3.51111111111111,0.968180632616526,45,0.282882580646496
"bronzeCat_simpL9_qp11_qt7_decompJPEG_1024x1024_Q75",3.47619047619048,0.772644973786047,42,0.233674547261657
"bronzeCat_simpL9_qp11_qt8_decompJPEG_512x512_Q25",3.58536585365854,1.04822730731692,41,0.320862979720172
"bronzeCat_simpL9_qp9_qt9_decompJPEG_1440x1440_Q10",3.53658536585366,0.924596154426617,41,0.283019412942505
"CharlieChaplin_simpL1_qp10_qt6_decompJPEG_712x712_Q75",2.73809523809524,0.857094462435586,42,0.259214991704028
"CharlieChaplin_simpL1_qp11_qt6_decompJPEG_1024x1024_Q25",2.525,0.933356226825453,40,0.28925009141678
"CharlieChaplin_simpL1_qp7_qt6_decompJPEG_2048x2048_Q25",1.04878048780488,0.218084789955091,41,0.0667558792336271
"CharlieChaplin_simpL1_qp7_qt6_decompJPEG_512x512_Q10",1.04878048780488,0.312347523777212,41,0.095609756097561
"CharlieChaplin_simpL1_qp7_qt6_decompJPEG_512x512_Q50",1,0,44,0
"CharlieChaplin_simpL1_qp7_qt6_decompJPEG_712x712_Q25",1,0,44,0
"CharlieChaplin_simpL10_qp10_qt6_decompJPEG_1024x1024_Q75",1.16666666666667,0.437100572602125,42,0.132194321940799
"CharlieChaplin_simpL10_qp10_qt6_decompJPEG_512x512_Q25",1.3,0.686873257446286,40,0.212864227824168
"CharlieChaplin_simpL10_qp10_qt6_decompJPEG_512x512_Q90",1.21428571428571,0.470376822771591,42,0.142258210216436
"CharlieChaplin_simpL10_qp10_qt8_decompJPEG_512x512_Q25",1.28888888888889,0.548643874485172,45,0.160302519841594
"CharlieChaplin_simpL10_qp11_qt10_decompJPEG_1440x1440_Q90",1.47619047619048,0.633922948233718,42,0.191720211679404
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1024x1024_Q10",1.36585365853659,0.581209839944904,41,0.177908665215706
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1440x1440_Q50",1.34090909090909,0.525763313013358,44,0.155353131367591
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_1440x1440_Q90",1.23255813953488,0.570597402157456,43,0.17054996460644
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_512x512_Q25",1.14634146341463,0.357839042710273,41,0.109534736123335
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_712x712_Q25",1.43181818181818,0.728098104580895,44,0.215139241726773
"CharlieChaplin_simpL10_qp11_qt6_decompJPEG_712x712_Q90",1.27272727272727,0.659937853439012,44,0.194999174537597
"CharlieChaplin_simpL10_qp11_qt7_decompJPEG_1024x1024_Q90",1.38636363636364,0.813145173997713,44,0.240269044853991
"CharlieChaplin_simpL10_qp11_qt7_decompJPEG_2048x2048_Q90",1.4,0.708917556958567,40,0.21969582702058
"CharlieChaplin_simpL10_qp11_qt8_decompJPEG_2048x2048_Q10",1.52380952380952,0.594203514372349,42,0.179707681940727
"CharlieChaplin_simpL10_qp7_qt6_decompJPEG_1024x1024_Q25",1.29268292682927,0.843916537313507,41,0.258323335890423
"CharlieChaplin_simpL10_qp7_qt6_decompJPEG_512x512_Q10",1.13636363636364,0.347141757178774,44,0.102573834406739
"CharlieChaplin_simpL10_qp7_qt6_decompJPEG_712x712_Q25",1.11627906976744,0.324353006224288,43,0.0969482046752813
"CharlieChaplin_simpL10_qp8_qt6_decompJPEG_1024x1024_Q25",1.31111111111111,0.514438008555418,45,0.150308265359032
"CharlieChaplin_simpL10_qp8_qt6_decompJPEG_2048x2048_Q25",1.33333333333333,0.525759226478853,42,0.159007763441564
"CharlieChaplin_simpL10_qp8_qt6_decompJPEG_512x512_Q25",1.24444444444444,0.528959336620481,45,0.154551100444834
"CharlieChaplin_simpL10_qp8_qt6_decompJPEG_712x712_Q10",1.22222222222222,0.559581373109678,45,0.163498233257546
"CharlieChaplin_simpL10_qp9_qt6_decompJPEG_712x712_Q10",1.46341463414634,0.674446475845554,41,0.206448452917614
"CharlieChaplin_simpL10_qp9_qt8_decompJPEG_1024x1024_Q50",1.27272727272727,0.659937853439012,44,0.194999174537597
"CharlieChaplin_simpL2_qp10_qt6_decompJPEG_512x512_Q10",2.26190476190476,0.964226565054738,42,0.291615442656359
"CharlieChaplin_simpL3_qp11_qt7_decompJPEG_512x512_Q90",3.41860465116279,1.11766248716504,43,0.334066185557822
"CharlieChaplin_simpL4_qp11_qt6_decompJPEG_2048x2048_Q50",2.43181818181818,0.846270265058509,44,0.250056883784092
"CharlieChaplin_simpL4_qp8_qt10_decompJPEG_2048x2048_Q75",1.45238095238095,0.592735738937433,42,0.179263775914192
"CharlieChaplin_simpL5_qp8_qt10_decompJPEG_512x512_Q50",1.72093023255814,0.666389754228275,43,0.199182030216051
"CharlieChaplin_simpL6_qp8_qt10_decompJPEG_2048x2048_Q25",1.8780487804878,0.748168495434669,41,0.229014805378798
"CharlieChaplin_simpL7_qp10_qt6_decompJPEG_1440x1440_Q50",2.31111111111111,0.848051837561784,45,0.247783403478283
"CharlieChaplin_simpL7_qp8_qt10_decompJPEG_1024x1024_Q90",1.88372093023256,0.625235282402568,43,0.186881073908272
"CharlieChaplin_simpL8_qp10_qt6_decompJPEG_1024x1024_Q50",2.44186046511628,0.881079575385608,43,0.263352216167305
"CharlieChaplin_simpL8_qp10_qt6_decompJPEG_512x512_Q25",2.07142857142857,0.94721304021535,42,0.286469964656692
"CharlieChaplin_simpL8_qp11_qt6_decompJPEG_512x512_Q75",2.18604651162791,0.932375715028891,43,0.278684488567302
"CharlieChaplin_simpL8_qp8_qt10_decompJPEG_2048x2048_Q75",2.04651162790698,0.532446660511777,43,0.159146814832575
"CharlieChaplin_simpL9_qp10_qt6_decompJPEG_2048x2048_Q25",2.13953488372093,0.888588912099703,43,0.265596735868874
"CharlieChaplin_simpL9_qp10_qt6_decompJPEG_512x512_Q75",2.27906976744186,1.03107852445293,43,0.308186481724259
"CharlieChaplin_simpL9_qp10_qt6_decompJPEG_712x712_Q50",1.97560975609756,0.907959384500452,41,0.277926888130218
"CharlieChaplin_simpL9_qp11_qt6_decompJPEG_2048x2048_Q50",2.06976744186047,0.856219510050384,43,0.255921612300191
"CharlieChaplin_simpL9_qp11_qt6_decompJPEG_512x512_Q25",1.93023255813953,0.736638078648347,43,0.220179057539002
"CharlieChaplin_simpL9_qp11_qt6_decompJPEG_512x512_Q90",2.0952380952381,0.790477589800477,42,0.239067746745301
"CharlieChaplin_simpL9_qp11_qt8_decompJPEG_1440x1440_Q90",3.11363636363636,0.920462701918811,44,0.271979347951438
"CharlieChaplin_simpL9_qp7_qt6_decompJPEG_712x712_Q75",1.16666666666667,0.437100572602125,42,0.132194321940799
"CharlieChaplin_simpL9_qp8_qt10_decompJPEG_512x512_Q25",1.85,0.699816825850586,40,0.216875481230531
"CharlieChaplin_simpL9_qp8_qt6_decompJPEG_512x512_Q75",1.72727272727273,0.845332915391062,44,0.249779914656692
"CharlieChaplin_simpL9_qp8_qt7_decompJPEG_1440x1440_Q50",1.95348837209302,0.75446254513026,43,0.225506740623651
"CharlieChaplin_simpL9_qp9_qt6_decompJPEG_712x712_Q50",1.66666666666667,0.686691135407437,42,0.207679135461974
"CharlieChaplin_simpL9_qp9_qt7_decompJPEG_712x712_Q90",2.37209302325581,0.845809159324836,43,0.252809987639669
"CopticBookModel_simpL1_qp7_qt10_decompJPEG_1440x1440_Q75",1.15,0.36162028533979,40,0.112067287479786
"CopticBookModel_simpL1_qp8_qt9_decompJPEG_712x712_Q75",2.92857142857143,0.866528176194735,42,0.262068072829843
"CopticBookModel_simpL10_qp10_qt7_decompJPEG_2048x2048_Q90",2.35714285714286,1.0551020889556,42,0.319099342280586
"CopticBookModel_simpL10_qp7_qt8_decompJPEG_512x512_Q10",1.61904761904762,0.824987241656883,42,0.24950465832474
"CopticBookModel_simpL10_qp8_qt8_decompJPEG_2048x2048_Q75",2.34090909090909,0.775892039306771,44,0.229261446978196
"CopticBookModel_simpL10_qp8_qt8_decompJPEG_712x712_Q75",2.18181818181818,0.896316162884381,44,0.26484450160929
"CopticBookModel_simpL2_qp11_qt6_decompJPEG_512x512_Q50",2.95348837209302,0.898503739613624,43,0.26856025002997
"CopticBookModel_simpL2_qp7_qt10_decompJPEG_2048x2048_Q25",1.44186046511628,0.589686178903877,43,0.176255546486366
"CopticBookModel_simpL2_qp7_qt8_decompJPEG_1440x1440_Q75",1.44444444444444,0.586032715327688,45,0.171226774498835
"CopticBookModel_simpL2_qp9_qt6_decompJPEG_1024x1024_Q50",2.45,0.932325463146196,40,0.288930654443109
"CopticBookModel_simpL2_qp9_qt7_decompJPEG_1024x1024_Q25",3.44186046511628,1.11914775358402,43,0.334510127528518
"CopticBookModel_simpL3_qp10_qt7_decompJPEG_512x512_Q50",3.92857142857143,0.894232390346185,42,0.27044678481105
"CopticBookModel_simpL3_qp11_qt10_decompJPEG_712x712_Q10",3.925,0.858964791374194,40,0.266195946722113
"CopticBookModel_simpL3_qp11_qt9_decompJPEG_1024x1024_Q10",4.52380952380952,0.706696030770716,42,0.213729307307557
"CopticBookModel_simpL3_qp8_qt9_decompJPEG_712x712_Q25",2.69047619047619,0.896826253344299,42,0.271231258640955
"CopticBookModel_simpL4_qp10_qt9_decompJPEG_1440x1440_Q25",4.19512195121951,0.900541842312781,41,0.275656374214082
"CopticBookModel_simpL5_qp9_qt10_decompJPEG_512x512_Q10",3.25581395348837,0.92820931690602,43,0.27743916384324
"CopticBookModel_simpL6_qp10_qt8_decompJPEG_712x712_Q75",4.125,0.911113716902674,40,0.282357066177762
"CopticBookModel_simpL6_qp8_qt10_decompJPEG_2048x2048_Q75",3.18604651162791,0.852330529265785,43,0.254759206841174
"CopticBookModel_simpL6_qp8_qt9_decompJPEG_1440x1440_Q50",3.09090909090909,0.96009160944156,44,0.283688941838943
"CopticBookModel_simpL6_qp9_qt9_decompJPEG_1440x1440_Q50",4.02325581395349,0.858802380201174,43,0.256693624950678
"CopticBookModel_simpL7_qp10_qt6_decompJPEG_1024x1024_Q75",2.26190476190476,0.734499126152125,42,0.222137924390624
"CopticBookModel_simpL7_qp10_qt6_decompJPEG_1440x1440_Q10",2.06818181818182,0.789398572147331,44,0.23325237239799
"CopticBookModel_simpL7_qp10_qt7_decompJPEG_512x512_Q90",3.3,0.9114654303753,40,0.282466063312174
"CopticBookModel_simpL7_qp10_qt8_decompJPEG_512x512_Q25",3.58139534883721,0.85168063932816,43,0.254564956559906
"CopticBookModel_simpL7_qp8_qt6_decompJPEG_1024x1024_Q75",2.27906976744186,0.881707796196537,43,0.263539989607324
"CopticBookModel_simpL7_qp8_qt6_decompJPEG_1440x1440_Q10",1.97619047619048,0.840676128528589,42,0.254249520015642
"CopticBookModel_simpL7_qp8_qt6_decompJPEG_2048x2048_Q10",1.925,0.858964791374194,40,0.266195946722113
"CopticBookModel_simpL7_qp8_qt7_decompJPEG_1024x1024_Q75",2.63636363636364,0.891586229272486,44,0.263446895539066
"CopticBookModel_simpL8_qp11_qt10_decompJPEG_1024x1024_Q90",3.97560975609756,0.757885376493332,41,0.231989148241559
"CopticBookModel_simpL8_qp9_qt10_decompJPEG_1440x1440_Q90",3.81395348837209,0.879821788055707,43,0.262976267058904
"CopticBookModel_simpL8_qp9_qt10_decompJPEG_512x512_Q75",3.29545454545455,0.794736915795218,44,0.234829752145661
"CopticBookModel_simpL8_qp9_qt7_decompJPEG_512x512_Q75",2.66666666666667,1.00405681178946,42,0.303661486038287
"CopticBookModel_simpL8_qp9_qt9_decompJPEG_1024x1024_Q10",3.27272727272727,0.898671794181561,44,0.265540546177838
"CopticBookModel_simpL8_qp9_qt9_decompJPEG_1440x1440_Q50",3.65909090909091,0.913546165332931,44,0.269935641990524
"CopticBookModel_simpL9_qp10_qt6_decompJPEG_2048x2048_Q75",2.07142857142857,0.639849721032389,42,0.193512672638111
"CopticBookModel_simpL9_qp10_qt6_decompJPEG_2048x2048_Q90",2.02272727272727,0.762146185197429,44,0.225199806642416
"CopticBookModel_simpL9_qp10_qt8_decompJPEG_1440x1440_Q90",3.13636363636364,0.904534033733291,44,0.267272727272727
"CopticBookModel_simpL9_qp10_qt9_decompJPEG_2048x2048_Q50",3.21428571428571,0.924878747114513,42,0.279715302417483
"CopticBookModel_simpL9_qp11_qt10_decompJPEG_1024x1024_Q90",3.52380952380952,0.993591544829094,42,0.300496427567833
"CopticBookModel_simpL9_qp11_qt6_decompJPEG_1024x1024_Q75",2.15909090909091,0.861129107846524,44,0.254447391258618
"CopticBookModel_simpL9_qp11_qt6_decompJPEG_2048x2048_Q50",1.93333333333333,0.653661018627184,45,0.190986381660573
"CopticBookModel_simpL9_qp11_qt6_decompJPEG_2048x2048_Q90",2.04761904761905,0.730932613502775,42,0.221059287685649
"CopticBookModel_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90",2.77777777777778,0.901737940385849,45,0.263469384792206
"CopticBookModel_simpL9_qp8_qt8_decompJPEG_712x712_Q50",2.83333333333333,1.05730136614959,42,0.319764479724101
"CopticBookModel_simpL9_qp9_qt10_decompJPEG_712x712_Q25",3.09302325581395,0.839896634467092,43,0.25104275052746
"CopticBookModel_simpL9_qp9_qt6_decompJPEG_2048x2048_Q25",2,0.899735410842437,43,0.268928393108937
"CopticBookModel_simpL9_qp9_qt6_decompJPEG_2048x2048_Q50",2.09302325581395,0.781145480273074,43,0.233482195168303
"CopticBookModel_simpL9_qp9_qt6_decompJPEG_2048x2048_Q75",2.11111111111111,0.982164173978294,45,0.286968285455838
"CopticBookModel_simpL9_qp9_qt6_decompJPEG_2048x2048_Q90",1.93181818181818,0.759367156124933,44,0.224378656025993
"CopticBookModel_simpL9_qp9_qt6_decompJPEG_712x712_Q75",2.18181818181818,0.656726457965542,44,0.194050267813763
"CopticBookModel_simpL9_qp9_qt7_decompJPEG_712x712_Q50",2.80487804878049,0.813004065030488,41,0.248861010402419
"CopticBookModel_simpL9_qp9_qt7_decompJPEG_712x712_Q90",2.81395348837209,1.02946620364722,43,0.307704563553394
"CopticBookModel_simpL9_qp9_qt8_decompJPEG_1024x1024_Q25",2.97674418604651,1.05758872402819,43,0.316110306091799
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL1_qp10_qt8_decompJPEG_512x512_Q10",3.975,0.800240348510755,40,0.24799705333237
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL1_qp8_qt9_decompJPEG_512x512_Q10",2.97619047619048,0.975007072847273,42,0.294875840851052
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL1_qp9_qt7_decompJPEG_1024x1024_Q50",3.3953488372093,1.07214815260279,43,0.32046207849507
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL2_qp10_qt7_decompJPEG_512x512_Q10",3.63414634146341,0.858955690387333,41,0.262926829268293
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL2_qp11_qt7_decompJPEG_1440x1440_Q10",3.30952380952381,0.94966220536427,42,0.287210676855386
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL2_qp8_qt10_decompJPEG_512x512_Q10",3.43181818181818,1.10806194253703,44,0.327411381246394
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL2_qp8_qt9_decompJPEG_512x512_Q10",3.09090909090909,0.741406012427921,44,0.219071477211477
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp10_qt7_decompJPEG_512x512_Q25",3.37777777777778,0.833636308559971,45,0.243571480715072
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp8_qt10_decompJPEG_512x512_Q10",3.30232558139535,0.939475125014222,43,0.280806482318319
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp8_qt10_decompJPEG_712x712_Q10",3.5,1.13158641069874,42,0.342230844927093
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp8_qt9_decompJPEG_512x512_Q10",3.30232558139535,1.03590043005912,43,0.309627735798256
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp9_qt10_decompJPEG_712x712_Q10",4.34090909090909,0.64495111832736,44,0.190570877296338
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL3_qp9_qt9_decompJPEG_712x712_Q10",4.25,0.80860754006264,40,0.250590072858812
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL4_qp8_qt10_decompJPEG_512x512_Q10",3.57142857142857,0.887387427222761,42,0.26837663136004
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL4_qp8_qt9_decompJPEG_512x512_Q25",3.6046511627907,1.02677337611153,43,0.306899684948677
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL4_qp9_qt10_decompJPEG_712x712_Q10",4.40909090909091,0.897494751378883,44,0.265192752254938
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL5_qp10_qt7_decompJPEG_512x512_Q25",3.80952380952381,0.916996561902623,42,0.277331457154379
"Deity_Earring_with_Vishnu_Garuda_and_chepu_100K_simpL5_qp11_qt7_decompJPEG_712x712_Q10",3.86046511627907,0.989983052977537,43,0.29590316045586
